hum,suhu,jarak,beda,status
31.90,26.60,29.55,3.43,surut
32.00,26.60,29.55,0.00,surut
32.00,26.60,29.53,3.02,surut
31.90,26.60,28.99,1.54,surut
31.80,26.60,28.99,4.00,surut
31.80,26.60,27.25,1.73,surut
31.80,26.60,27.83,4.58,surut
31.80,26.60,28.12,2.29,surut
31.80,26.60,27.83,4.29,surut
32.00,26.60,30.33,5.50,normal
31.90,26.60,29.27,2.05,surut
31.90,26.60,30.06,4.78,normal
31.80,26.60,30.06,2.00,normal
31.80,26.60,29.53,5.53,surut
31.90,26.60,29.53,5.00,surut
31.90,26.60,29.29,0.24,surut
32.00,26.60,29.53,2.24,surut
32.10,26.60,30.31,3.78,normal
32.00,26.60,30.04,0.27,normal
31.80,26.60,31.35,6.31,normal
31.60,26.60,28.71,5.64,surut
31.70,26.60,30.06,1.34,normal
31.90,26.60,30.06,3.00,normal
32.30,26.60,30.31,1.26,normal
32.40,26.60,29.53,4.78,surut
32.40,26.60,31.62,2.09,normal
32.20,26.60,31.62,5.00,normal
32.00,26.60,31.62,4.00,normal
31.90,26.60,30.84,2.78,normal
31.70,26.60,30.06,3.78,normal
31.50,26.60,30.06,3.00,normal
31.40,26.60,31.62,2.56,normal
31.20,26.60,31.60,0.02,normal
31.10,26.60,31.62,1.02,normal
31.00,26.60,31.35,5.27,normal
30.90,26.60,31.35,0.00,normal
30.90,26.60,31.09,4.25,normal
31.00,26.60,31.35,4.25,normal
31.10,26.60,32.91,1.56,normal
31.20,26.60,33.42,3.51,normal
31.10,26.60,32.91,1.51,normal
31.20,26.60,32.66,0.25,normal
31.20,26.60,32.13,0.53,normal
31.30,26.60,32.38,2.25,normal
31.50,26.60,32.91,1.53,normal
31.70,26.60,34.73,1.82,normal
31.70,26.60,33.42,1.31,normal
31.50,26.60,33.42,2.00,normal
31.50,26.60,32.66,4.76,normal
31.50,26.60,33.42,3.76,normal
31.60,26.60,33.95,2.53,normal
31.70,26.60,33.42,4.53,normal
31.60,26.60,33.42,0.00,normal
31.50,26.60,32.91,4.51,normal
31.60,26.60,33.95,4.04,normal
31.80,26.60,35.50,5.55,normal
32.00,26.60,36.70,6.21,normal
31.90,26.60,37.16,2.46,normal
31.60,26.60,33.95,3.21,normal
31.40,26.60,34.99,2.04,normal
31.30,26.60,34.99,1.00,normal
31.10,26.60,34.48,5.51,normal
31.10,26.60,35.75,1.27,normal
30.90,26.60,34.99,3.76,normal
30.80,26.60,36.24,5.26,normal
30.60,26.60,36.01,1.24,normal
30.50,26.60,38.30,5.29,normal
30.50,26.60,35.51,2.79,normal
30.40,26.60,36.02,1.51,normal
30.30,26.60,36.02,3.00,normal
30.20,26.60,35.77,5.25,normal
30.20,26.70,36.24,3.48,normal
30.10,26.60,35.75,3.49,normal
30.00,26.60,36.70,1.95,normal
30.10,26.60,35.77,5.93,normal
30.10,26.60,35.75,0.02,normal
30.20,26.60,36.70,4.95,normal
30.50,26.60,35.77,2.93,normal
30.60,26.60,36.24,3.48,normal
30.60,26.60,35.77,5.48,normal
30.70,26.60,36.02,4.25,normal
30.70,26.60,36.02,4.00,normal
30.80,26.60,35.50,2.53,normal
30.80,26.60,35.51,5.02,normal
30.80,26.60,35.77,4.26,normal
30.90,26.70,35.51,1.26,normal
30.90,26.70,36.02,4.51,normal
30.90,26.70,35.51,5.51,normal
30.90,26.70,35.50,0.02,normal
30.90,26.70,36.02,3.53,normal
31.10,26.70,36.01,2.02,normal
31.20,26.70,36.48,3.48,normal
31.10,26.70,36.47,0.02,normal
31.00,26.70,36.02,0.44,normal
30.90,26.70,36.92,5.90,normal
31.00,26.70,36.48,4.44,normal
31.00,26.70,36.02,2.46,normal
31.20,26.70,36.47,1.44,normal
31.40,26.70,36.24,4.22,normal
31.40,26.70,36.26,2.02,normal
31.40,26.70,36.24,0.02,normal
31.40,26.70,36.70,3.46,normal
31.40,26.70,36.24,1.46,normal
31.50,26.70,36.24,0.00,normal
31.50,26.70,36.70,4.46,normal
31.40,26.70,36.24,0.46,normal
31.30,26.70,36.23,0.02,normal
31.20,26.70,36.70,4.48,normal
31.30,26.70,36.70,3.00,normal
31.50,26.70,36.70,1.00,normal
31.50,26.70,35.50,1.21,normal
31.50,26.70,43.08,10.58,normal
31.60,26.70,36.02,10.06,normal
32.20,24.60,30.28,0.00,normal
32.20,24.60,30.28,0.00,normal
32.20,24.60,30.29,0.01,normal
32.30,24.60,30.28,-0.01,normal
32.30,24.60,30.28,0.00,normal
32.20,24.60,30.28,0.00,normal
32.20,24.50,30.28,0.00,normal
32.20,24.50,30.29,0.01,normal
32.20,24.60,30.29,0.00,normal
32.20,24.50,30.29,0.00,normal
32.20,24.50,30.29,0.00,normal
32.20,24.50,30.29,0.00,normal
32.20,24.50,30.29,0.00,normal
32.20,24.50,30.29,0.00,normal
32.20,24.40,30.29,0.00,normal
32.20,24.40,30.29,0.00,normal
32.20,24.40,30.29,0.00,normal
32.20,24.40,30.29,0.00,normal
32.20,24.30,30.29,0.00,normal
32.20,24.30,30.29,0.00,normal
32.20,24.30,30.29,0.00,normal
32.20,24.30,30.29,0.00,normal
32.20,24.40,30.29,0.00,normal
32.20,24.30,30.29,0.00,normal
32.20,24.20,30.29,0.00,normal
32.20,24.20,30.29,0.00,normal
32.20,24.20,30.29,0.00,normal
32.20,24.20,30.29,0.00,normal
32.30,24.20,30.29,0.00,normal
32.30,24.20,30.28,-0.01,normal
32.30,24.10,30.29,0.01,normal
32.30,24.10,30.29,0.00,normal
32.30,24.10,30.29,0.00,normal
32.30,24.10,30.29,0.00,normal
32.30,24.10,30.29,0.00,normal
32.40,24.10,30.29,0.00,normal
32.40,24.10,30.29,0.00,normal
32.40,24.10,30.29,0.00,normal
32.40,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.23,-0.06,normal
32.60,24.10,30.29,0.06,normal
32.60,24.20,30.28,-0.01,normal
32.60,24.10,30.29,0.01,normal
32.60,24.10,30.28,-0.01,normal
32.60,24.10,30.29,0.01,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.60,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.10,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.50,24.00,30.28,-0.01,normal
32.50,24.10,30.29,0.01,normal
32.60,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.28,-0.01,normal
32.70,24.00,30.29,0.01,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.50,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.31,0.02,normal
32.70,24.00,30.29,-0.02,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.28,-0.01,normal
32.70,24.00,30.29,0.01,normal
32.70,24.00,30.28,-0.01,normal
32.70,24.00,30.29,0.01,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.31,0.02,normal
32.80,24.00,30.31,0.00,normal
32.80,24.00,30.29,-0.02,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.80,24.00,30.31,0.02,normal
32.70,24.00,30.29,-0.02,normal
32.70,24.00,30.29,0.00,normal
32.80,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,24.00,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.31,0.02,normal
32.70,23.90,30.29,-0.02,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.31,0.02,normal
32.70,23.90,30.29,-0.02,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.28,-0.01,normal
32.70,23.90,30.29,0.01,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.31,0.02,normal
32.70,23.90,30.29,-0.02,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.31,0.02,normal
32.80,23.90,30.29,-0.02,normal
32.80,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.31,0.02,normal
32.80,23.90,30.31,0.00,normal
32.80,23.90,30.29,-0.02,normal
32.80,23.90,30.29,0.00,normal
32.80,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.90,30.29,0.00,normal
32.70,23.80,30.24,-0.05,normal
32.70,23.80,30.31,0.07,normal
32.70,23.80,30.26,-0.05,normal
32.70,23.80,30.31,0.05,normal
32.70,23.80,30.29,-0.02,normal
32.70,23.80,30.29,0.00,normal
32.70,23.80,30.29,0.00,normal
32.70,23.80,30.31,0.02,normal
32.70,23.80,30.29,-0.02,normal
32.70,23.90,30.31,0.02,normal
32.70,23.80,30.23,-0.08,normal
32.70,23.80,30.29,0.06,normal
32.70,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.90,30.26,-0.05,normal
32.60,23.80,30.31,0.05,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.70,23.80,30.29,0.00,normal
32.70,23.80,30.29,0.00,normal
32.70,23.80,30.29,0.00,normal
32.70,23.80,30.29,0.00,normal
32.70,23.90,30.31,0.02,normal
32.70,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.31,0.00,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.90,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.31,0.02,normal
32.50,23.80,30.29,-0.02,normal
32.50,23.80,30.31,0.02,normal
32.50,23.80,30.29,-0.02,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.31,0.02,normal
32.50,23.70,30.29,-0.02,normal
32.50,23.70,30.29,0.00,normal
32.50,23.70,30.31,0.02,normal
32.50,23.70,30.29,-0.02,normal
32.50,23.70,30.29,0.00,normal
32.50,23.70,30.29,0.00,normal
32.50,23.70,30.31,0.02,normal
32.50,23.70,30.31,0.00,normal
32.50,23.70,30.29,-0.02,normal
32.50,23.70,30.29,0.00,normal
32.50,23.80,30.31,0.02,normal
32.50,23.80,30.31,0.00,normal
32.50,23.80,30.31,0.00,normal
32.50,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.50,23.80,30.31,0.02,normal
32.60,23.80,30.31,0.00,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.31,0.02,normal
32.60,23.80,30.29,-0.02,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.29,0.00,normal
32.60,23.80,30.31,0.02,normal
32.50,23.80,30.29,-0.02,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.29,0.00,normal
32.50,23.80,30.31,0.02,normal
32.50,23.80,30.29,-0.02,normal
32.50,23.80,30.31,0.02,normal
32.50,23.80,30.29,-0.02,normal
32.50,23.80,30.31,0.02,normal
32.40,23.80,30.29,-0.02,normal
32.40,23.80,30.31,0.02,normal
32.40,23.80,30.29,-0.02,normal
32.40,23.80,30.31,0.02,normal
32.50,23.80,30.31,0.00,normal
32.40,23.80,30.29,-0.02,normal
32.40,23.70,30.31,0.02,normal
32.40,23.70,30.29,-0.02,normal
32.40,23.70,30.31,0.02,normal
32.40,23.70,30.29,-0.02,normal
32.40,23.70,30.31,0.02,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.60,30.29,-0.02,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.60,30.29,0.00,normal
32.40,23.70,30.31,0.02,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.70,30.31,0.02,normal
32.30,23.60,30.29,-0.02,normal
32.30,23.60,30.29,0.00,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.29,-0.02,normal
32.40,23.60,30.31,0.02,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.60,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.30,23.70,30.26,-0.05,normal
32.30,23.70,30.31,0.05,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.29,-0.02,normal
32.40,23.70,30.31,0.02,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.40,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.80,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.24,-0.07,normal
32.30,23.70,30.31,0.07,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.23,-0.08,normal
32.20,23.70,30.31,0.08,normal
32.20,23.80,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.31,0.00,normal
32.30,23.70,30.26,-0.05,normal
32.30,23.70,30.31,0.05,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.29,-0.02,normal
32.20,23.70,30.31,0.02,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.31,0.00,normal
32.20,23.70,30.29,-0.02,normal
25.30,27.50,33.18,2.89,normal
25.40,27.50,33.18,0.00,normal
25.30,27.60,33.18,0.00,normal
25.20,27.70,33.17,-0.01,normal
25.00,27.70,33.17,0.00,normal
24.90,27.80,33.18,0.01,normal
24.80,27.80,33.17,-0.01,normal
24.60,27.90,33.17,0.00,normal
24.40,27.90,33.18,0.01,normal
24.30,28.00,33.18,0.00,normal
24.10,28.00,33.17,-0.01,normal
24.00,28.00,33.17,0.00,normal
23.70,28.10,33.18,0.01,normal
23.40,28.10,33.17,-0.01,normal
23.10,28.10,33.17,0.00,normal
22.80,28.20,33.17,0.00,normal
22.40,28.20,33.18,0.01,normal
22.10,28.20,33.17,-0.01,normal
21.70,28.20,33.18,0.01,normal
21.70,28.30,30.33,-2.85,normal
21.50,28.30,30.33,0.00,normal
21.30,28.30,30.31,-0.02,normal
21.30,28.30,32.66,2.35,normal
21.40,28.40,33.17,0.51,normal
21.30,28.40,33.17,0.00,normal
21.20,28.50,30.31,-2.86,normal
21.20,28.50,30.33,0.02,normal
21.10,28.60,30.31,-0.02,normal
21.10,28.60,33.17,2.86,normal
21.10,28.70,30.31,-2.86,normal
21.00,28.70,30.31,0.00,normal
21.00,28.80,30.31,0.00,normal
20.90,28.80,30.31,0.00,normal
20.70,28.90,30.31,0.00,normal
20.50,28.90,31.35,1.04,normal
20.10,28.90,30.31,-1.04,normal
49.60,28.90,30.31,0.00,normal
49.30,28.90,30.31,0.00,normal
48.80,29.00,30.33,0.02,normal
48.10,29.00,30.31,-0.02,normal
47.50,29.00,30.31,0.00,normal
47.00,29.00,30.31,0.00,normal
46.50,29.00,30.31,0.00,normal
46.20,29.00,30.33,0.02,normal
45.90,29.00,30.31,-0.02,normal
45.60,29.00,30.31,0.00,normal
45.30,29.00,30.31,0.00,normal
44.80,29.00,30.31,0.00,normal
44.70,29.00,30.31,0.00,normal
44.60,29.00,30.31,0.00,normal
44.70,29.00,30.31,0.00,normal
44.80,29.00,30.31,0.00,normal
45.00,29.00,30.31,0.00,normal
45.20,29.10,30.31,0.00,normal
45.30,29.10,30.29,-0.02,normal
45.30,29.10,30.31,0.02,normal
45.20,29.10,30.29,-0.02,normal
45.40,29.10,30.31,0.02,normal
45.50,29.20,30.31,0.00,normal
45.40,29.20,30.31,0.00,normal
45.50,29.20,30.31,0.00,normal
45.80,29.20,30.31,0.00,normal
46.00,29.30,30.31,0.00,normal
46.20,29.30,30.31,0.00,normal
46.50,29.40,30.31,0.00,normal
46.60,29.40,30.31,0.00,normal
46.70,29.50,30.29,-0.02,normal
46.80,29.50,30.31,0.02,normal
46.90,29.60,30.29,-0.02,normal
46.90,29.60,30.29,0.00,normal
46.80,29.70,30.31,0.02,normal
46.50,29.70,30.31,0.00,normal
46.00,29.80,30.29,-0.02,normal
45.60,29.80,30.31,0.02,normal
45.40,29.80,30.31,0.00,normal
45.10,29.80,30.31,0.00,normal
44.90,29.80,30.31,0.00,normal
44.90,29.80,30.29,-0.02,normal
45.10,29.90,30.31,0.02,normal
45.20,29.90,30.31,0.00,normal
45.10,29.90,30.29,-0.02,normal
45.20,29.90,30.31,0.02,normal
45.30,29.90,31.09,0.78,normal
45.40,30.00,31.09,0.00,normal
45.40,30.00,31.08,-0.01,normal
45.40,30.00,31.08,0.00,normal
45.40,30.00,31.09,0.01,normal
45.20,30.00,31.08,-0.01,normal
44.40,30.00,31.09,0.01,normal
43.70,30.00,31.09,0.00,normal
43.10,30.00,30.31,-0.78,normal
42.80,30.00,30.29,-0.02,normal
42.30,30.00,30.31,0.02,normal
41.90,30.00,30.29,-0.02,normal
41.60,30.00,30.31,0.02,normal
41.30,30.00,30.31,0.00,normal
41.10,30.00,30.29,-0.02,normal
40.90,30.00,30.31,0.02,normal
40.80,30.00,30.31,0.00,normal
40.70,30.00,30.31,0.00,normal
40.60,30.00,30.31,0.00,normal
40.40,30.00,31.09,0.78,normal
40.20,30.00,31.09,0.00,normal
40.00,30.00,30.31,-0.78,normal
39.80,30.00,30.31,0.00,normal
39.70,30.00,30.31,0.00,normal
39.50,30.00,30.31,0.00,normal
39.30,30.00,30.29,-0.02,normal
39.00,30.00,30.31,0.02,normal
38.90,30.00,30.29,-0.02,normal
38.70,30.00,30.29,0.00,normal
38.50,30.00,30.31,0.02,normal
38.30,30.00,31.09,0.78,normal
38.30,30.00,30.31,-0.78,normal
38.20,30.00,30.31,0.00,normal
38.00,30.00,30.29,-0.02,normal
37.80,30.00,30.31,0.02,normal
37.60,30.00,30.31,0.00,normal
37.40,30.00,30.29,-0.02,normal
37.40,30.00,30.31,0.02,normal
37.30,30.00,30.29,-0.02,normal
37.20,30.00,30.29,0.00,normal
37.20,30.00,30.29,0.00,normal
37.20,30.00,30.31,0.02,normal
37.40,30.00,30.31,0.00,normal
37.70,30.00,30.29,-0.02,normal
38.20,30.00,30.29,0.00,normal
38.90,30.00,30.31,0.02,normal
39.40,30.00,30.23,-0.08,normal
39.50,30.00,30.31,0.08,normal
39.50,30.10,30.31,0.00,normal
39.70,30.10,30.29,-0.02,normal
40.00,30.10,30.29,0.00,normal
40.00,30.10,30.31,0.02,normal
39.90,30.10,30.31,0.00,normal
39.60,30.10,30.29,-0.02,normal
39.10,30.10,30.29,0.00,normal
38.80,30.10,30.29,0.00,normal
38.50,30.10,30.29,0.00,normal
38.20,30.10,30.29,0.00,normal
37.90,30.10,30.29,0.00,normal
37.60,30.10,30.31,0.02,normal
37.20,30.10,30.29,-0.02,normal
37.00,30.10,30.31,0.02,normal
36.90,30.10,30.29,-0.02,normal
36.80,30.10,30.23,-0.06,normal
36.80,30.10,30.29,0.06,normal
37.00,30.10,30.29,0.00,normal
37.10,30.10,30.31,0.02,normal
37.00,30.10,30.31,0.00,normal
37.00,30.10,30.29,-0.02,normal
36.80,30.10,30.31,0.02,normal
36.70,30.10,30.29,-0.02,normal
36.70,30.10,30.29,0.00,normal
36.80,30.10,30.29,0.00,normal
36.60,30.10,30.31,0.02,normal
36.40,30.10,30.29,-0.02,normal
36.30,30.10,30.29,0.00,normal
36.20,30.00,30.29,0.00,normal
35.90,30.00,30.29,0.00,normal
35.70,30.00,30.29,0.00,normal
35.60,30.00,30.29,0.00,normal
35.60,30.00,30.29,0.00,normal
35.60,30.00,30.29,0.00,normal
35.70,30.00,30.31,0.02,normal
35.90,30.00,30.31,0.00,normal
36.10,30.00,30.29,-0.02,normal
36.30,30.00,30.29,0.00,normal
36.30,30.00,30.29,0.00,normal
36.30,30.00,30.29,0.00,normal
36.30,30.00,30.29,0.00,normal
36.40,30.00,30.31,0.02,normal
37.10,30.00,30.29,-0.02,normal
37.80,30.00,30.29,0.00,normal
38.50,30.10,30.29,0.00,normal
38.80,30.10,30.29,0.00,normal
38.70,30.10,30.29,0.00,normal
38.40,30.10,30.29,0.00,normal
38.10,30.10,30.29,0.00,normal
37.80,30.10,30.29,0.00,normal
37.60,30.10,30.29,0.00,normal
37.40,30.10,30.29,0.00,normal
37.30,30.10,30.29,0.00,normal
37.30,30.10,30.29,0.00,normal
37.90,30.10,30.29,0.00,normal
38.90,30.10,30.29,0.00,normal
39.60,30.10,30.29,0.00,normal
